game_name|game_ext|game_size
Animal Yokochou - Doki Doki Shinkyuu Shiken! no Maki (Japan)|.zip|11900893
Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It)|.zip|1899029
Another World (World) (En,Fr) (v2.1) (Unl)|.zip|1135540
Another World (World) (Fr) (v1.2) (Unl)|.zip|1026896
Ant Bully, The (Europe) (En,Fr,De,Es,It)|.zip|3347728
Ant Bully, The (USA) (En,Fr)|.zip|3347674
Antz - Extreme Racing (Europe) (En,Fr,De,Es,It,Nl)|.zip|1976583
Antz - Extreme Racing (USA)|.zip|2030771
Ao-Zora to Nakama-tachi - Yume no Bouken (Japan)|.zip|2016156
Apotris (World) (v3.4.5) (Aftermarket) (Unl)|.zip|1381636
Archer Maclean's 3D Pool (USA)|.zip|341173
Arctic Tale (USA)|.zip|1305209
Armadillo Run (World) (Demo) (Aftermarket) (Unl)|.zip|652795
Army Men - Operation Green (USA) (En,Fr,De,Es,It)|.zip|2196931
Army Men - Turf Wars (USA)|.zip|3683717
Army Men Advance (USA, Europe) (En,Fr,De,Es,It)|.zip|1435580
Around the World in 80 Days (Europe) (En,Fr,De,Es,It,Nl)|.zip|2366744
Around the World in 80 Days (USA)|.zip|2319442
Arthur and the Invisibles (USA) (En,Fr,Es)|.zip|5670850
Arthur and the Minimoys (Europe) (En,Fr,De,Es,It,Nl)|.zip|5670867
Ashita no Joe - Makka ni Moeagare! (Japan)|.zip|8033200
Asterix &amp; Obelix - Bash Them All! (Europe) (En,Fr,De,Es,It,Nl)|.zip|3083592
Asterix &amp; Obelix XXL (Europe) (En,Fr,De,Es,It,Nl) (Beta 2)|.zip|2236005
Asterix &amp; Obelix XXL (Europe) (En,Fr,De,Es,It,Nl)|.zip|4745075
Asterix &amp; Obelix XXL (Europe) (Fr) (Beta 1)|.zip|4054455
Astro Boy - Omega Factor (Europe) (En,Ja,Fr,De,Es,It)|.zip|5255495
Astro Boy - Omega Factor (USA) (En,Ja,Fr,De,Es,It)|.zip|5255488
Astro Boy - Tetsuwan Atom - Atom Heart no Himitsu (Japan)|.zip|4785973
Atari Anniversary Advance (Europe)|.zip|1020814
Atari Anniversary Advance (USA)|.zip|1020808
Atlantis - The Lost Empire (Europe) (En,Fr,De,Es,It,Nl)|.zip|2340613
Atlantis - The Lost Empire (USA, Europe)|.zip|2278890
Atomic Betty (USA, Europe) (Beta)|.zip|2541193
Atomic Betty (USA, Europe)|.zip|2541056
Atomix (World) (Unl)|.zip|298889
Attack on Voxelburg (World) (Demo) (GBA Jam 2022) (Aftermarket) (Unl)|.zip|387057
Avatar - The Last Airbender (USA)|.zip|3003293
Avatar - The Last Airbender - The Burning Earth (USA)|.zip|1541345
Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl)|.zip|3003358
Avatar - The Legend of Aang - The Burning Earth (Europe) (En,De)|.zip|1541389
Aventures de Jackie Chan, Les - La Legende de la Main Noire (France)|.zip|2312980
Azumanga Daiou Advance (Japan)|.zip|5519819
B-Densetsu! Battle B-Daman - Fire Spirits! (Japan)|.zip|6028803
